log_setup.py | [INFO] | 2021-06-23 22:43:37,240 | __main__ | : Log Setup Completed in log_setup:23
log_example.py | [DEBUG] | 2021-06-23 22:46:59,446 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,446 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,446 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,446 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,454 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,462 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,470 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
log_example.py | [DEBUG] | 2021-06-23 22:46:59,478 | __main__ | : Prova in log_example:24
